News,Rating
"Melania Trump once posted a photo of herself wearing a Russian hat featuring a Soviet army badge, and Facebook removed the image",false
"Presumptive Democratic presidential nominee Joe Biden participated in a ""blackface skit"" at a 1985 fundraiser",false
U.S. President Donald Trump promoted Goya brand foods from his desk in the Oval Office,true
"Starbucks has supported or promoted the campaign known by shorthand as ""defund the police.",false
Bubba Watson composed a widely shared message that criticized Black Lives Matter and included various conservative talking points,false
"The Hudson River flooded the Lincoln Tunnel on July 14, 2020",mostly-false
"Walter ""Blackie"" Wetzel, a former leader of the Blackfeet Nation, designed the Indian head logo for the Washington D.C. ""Redskins"" NFL team",mostly-true
A Missouri school district asked parents to sign a COVID-19 liability waiver in advance of the 2020-2021 school year.,mostly-true
A school district in Utah included a template letter to send home if a student or staff member died after reopening amid the COVID-19 pandemic,outdated
"Democratic presidential candidate Joe Biden said during a May 2020 interview with CNBC that ""I'm going to beat Joe Biden.",false
"In July 2020, U.S. President Donald Trump's administration established new guidelines for hospitals to report COVID-19 patient information that eliminates the Centers for Disease Control and Prevention (CDC) as the leader of data collection",true
Ivanka Trump advertised for Goya products,true
A video shows two lines of ants and termites positioned to defend their respective workers.,true
"Employees at a Five Guys restaurant in Daphne, Alabama, refused to serve local police officers",unproven
Mary Trump's tell-all book describes her walking in on her uncle Donald in bed with his daughter Ivanka,false
"In June 2020, the Michigan House of Representatives passed legislation that would allow employers to microchip workers on a voluntary basis",mostly-false
Chuck Woolery wrote on Twitter that his son had tested positive for COVID-19.,true
"George Floyd, the Minneapolis man who died in police custody in May 2020, appeared on ""Judge Judy"" as a teenager.",miscaptioned
"Disney ""hired"" Colin Kaepernick to ""teach your kids about American history.",mixture
A squirrel in a rural Colorado town tested positive for bubonic plague in July 2020,true
COVID-19 could lose its epidemic status in the United States because of declining coronavirus death rates according to CDC data,false
Facebook allowed a pro-pedophilia ad to run on their social media network,false
"Susan Rosenberg is a convicted terrorist who has sat on the board of directors of Thousand Currents, an organization which handles fundraising for the Black Lives Matter Global Network",mixture
"Radio host Dave Ramsey wrote a viral message warning about a ""cashless society.",misattributed
A photograph shows Joe Biden kissing a 15-year-old girl on the lips,miscaptioned
"The NAACP warned of violent white supremacist initiations planned for ""this weekend.",false
"In July 2020, U.S. Education Secretary Betsy DeVos said ""only"" .02% of the country's K-12 school students — totaling 14,740 children and teens — are likely to die from COVID-19 when and if schools fully reopen",false
A tweet by President Trump about preserving American heritage and history echoed a speech given by Adolf Hitler in 1939,false
A photograph shows Roger Stone and members of the Proud Boys flashing a white power symbol.,true
"A photograph shows President Obama, Dr. Anthony Fauci, and Melinda Gates at a laboratory in Wuhan, China, in 2015.",miscaptioned
Evidence shows rare night clouds are linked to human-caused climate change,true
"In a July 2020 press conference, Goya Foods CEO Robert Unanue said, ""We are all truly blessed"" to have a leader like Donald Trump, leading to online calls for a boycott of the company’s products",correct-attribution
A photograph shows U.S. President Donald Trump wearing a face mask below his nose.,unproven
Some grocery store receipts contain chemicals linked to infertility and hormone-related cancers,true
Marine scientists have captured a specimen of a deep-sea “strawberry squid.”,true
An FBI investigation uncovered 256 emails between U.S. Rep. Adam Schiff and deceased sex offender Jeffrey Epstein.,labeled-satire
The furniture store Wayfair is trafficking children via overpriced items.,false
The common allergy drug Benadryl can be used to treat rattlesnake bites.,false
A statue of first lady Melania Trump in her native country of Slovenia was damaged in a fire during the 2020 Independence Day weekend in the United States,true
Ford Motor Co. has donated millions of dollars to groups and initiatives that support defunding or abolishing police forces,false
A saltwater solution will force insect pests out of infested strawberries.,mixture
"Elon Musk tweeted, ""we may have more differences of opinion than I anticipated"" when shown an article about Kanye West's 2020 presidential platform.",correct-attribution
"Merriam-Webster has recently included the word ""irregardless"" among its dictionary definitions",mixture
"A photograph shows a family and their cat wearing masks during the 1918 ""Spanish flu"" pandemic",unproven
"On July 4, 2020, around 1,000 heavily armed members of a Black militia marched through Georgia’s Stone Mountain Park and demonstrated at the site of a monument depicting Confederate leaders",true
U.S. President Donald Trump tweeted that South Dakota should close its border with California,false
U.S. Vice President Mike Pence is taking President Donald Trump's coronavirus tests for him.,labeled-satire
A video shows an eagle carrying a shark.,miscaptioned
"Shaquille Marshon Francis, charged in the murder of Aaliyah Norris, was released from jail in an unrelated case some three hours before her shooting.",true
"Ivanka Trump said, ""Let's not ask what my dad can do for us, let's ask what we can do for my dad.",false
A photograph shows Kanye West wearing a jacket with a Confederate flag patch.,true
"President Donald Trump disparaged the Puerto Rican governor and statehood movement, tweeting that Puerto Rico was ""a small island filled with savages.""",false
U.S. Rep. Ilhan Omar called for the dismantling of the entire U.S. economy and political system,false
"In June 2020, Weis Markets banned its employees from wearing any representation of the American flag because it was considered controversial amidst the political climate. They also banned the flag from being displayed on merchandise",false
