News,Rating
"Nancy Pelosi stated on May 4, 2020 in a TV interview: Illinois “got into fiscal problems because of a Republican governor who was governor there” before Gov. J.B. Pritzker.",mostly-false
"South West News Service stated on April 24, 2020 in a news story: Black cats in Vietnam are being killed and consumed as a COVID-19 cure.",false
"Facebook posts stated on April 29, 2020 in a Facebook post: Georgia Gov. Brian Kemp “mandates restaurants reopen”",false
"Facebook posts stated on May 3, 2020 in a Facebook post: Central Park hospital tents housed thousands of abused children released from underground captivity.",pants-fire
"Viral image stated on April 20, 2020 in a Facebook post: “New autopsy reports suggest Jeffrey Epstein most likely died from COVID-19 complications.”",false
"Bloggers stated on May 8, 2020 in a blog post: Says Mike Pence was caught on a hot mic delivering empty boxes of PPE to a nursing home and pretended they were heavy.",false
"Viral image stated on May 6, 2020 in a Facebook post: A photo shows Brian Kemp posing with Gregory McMichael.",false
"Greg Abbott stated on May 3, 2020 in a tweet: “Texas ranks 3rd highest among states for the number of people who have recovered from” the coronavirus.",half-true
"American Automobile Association stated on April 27, 2020 in a news report: “New York is one of only 12 states where the average gallon of gas costs more than $2.00.”",true
"Warren Daniel stated on April 23, 2020 in a tweet: North Carolina’s health department is ""telling hospitals that if they decide to do elective surgeries, they won’t be eligible to receive (protective equipment) from the state.”",false
"Don Pridemore stated on April 24, 2020 in an interview: Says Gov. Tony Evers “has never had a real job.”",false
"Chris Kapenga stated on April 6, 2020 in an email: Says it’s illegal to hold an absentee-only election or mail ballots to every registered voter",true
"Facebook posts stated on April 28, 2020 in a Facebook post: “So 2 doctors from Bakersfield discover that coronavirus mortality rate is 0.03%. 13x less deadly than what was previously thought! Their analysis has since been banned from YouTube.”",mostly-false
"Liberty Counsel stated on May 1, 2020 in a blog post: Under the mayor’s COVID-19 order, Kansas City “churchgoers must register with the government.”",mostly-false
"Facebook posts stated on April 14, 2020 in a Facebook post:  Says the current survival rate for COVID-19 in the U.S. is “98.54%”",half-true
"Kirsten Gillibrand stated on April 21, 2020 in a tweet: “Immigrants make up a majority of essential workers in places like New York City.”",mostly-true
"Facebook posts stated on April 14, 2020 in a Facebook post: Media outlets reported that the same boy died 3 times from the coronavirus, in 3 countries.",pants-fire
"Viral image stated on May 4, 2020 in a Facebook post: A photo shows Rob Cantrall at a recent Michigan protest.",false
"Facebook posts stated on May 2, 2020 in a Facebook post: Gas is under $1 in 13 states, but $2.27 in Pennsylvania, because of the governor.",mostly-false
"Lincoln Project stated on May 5, 2020 in an ad: ""Trump bailed out Wall Street, but not Main Street.""",false
"Facebook posts stated on April 17, 2019 in a viral image: Prominent Democrats were born in April 1948, ""nine months after"" a UFO crashed near Roswell, N.M.",false
"Donald Trump stated on May 5, 2020 in an interview on ABC: Models projecting COVID-19 deaths “are talking about without mitigation.”",false
"Dan Forest stated on April 24, 2020 in an interview: ""We’ve still had more deaths to the flu this year than we've had COVID-19.""",false
"Laura Ingraham stated on May 4, 2020 in a TV segment: ""There was no real scientific basis for believing that"" social distancing would be necessary, ""since it had never been studied.""",false
"Bloggers stated on April 27, 2020 in an article: Dr. Anthony Fauci ""has known for 15 years that chloroquine and … hydroxychloroquine will not only treat a current case of coronavirus but prevent future cases.”",false
"Viral image stated on April 29, 2020 in a Facebook post: “Governor Andy Beshear has authorized Kentucky teachers to make in-home visits. With parental approval, teachers will inspect the bedroom of each student currently enrolled in K-8.”",pants-fire
"Nate McMurray stated on April 8, 2020 in a tweet: Congressional candidate Chris Jacobs “voted against paid leave for COVID-19.”",mostly-true
"Facebook posts stated on April 18, 2020 in a Facebook post: “The flu killed 80,000 people in the U.S. last year”",mostly-false
" Tom McClintock stated on April 29, 2020 in an interview on CapRadio's Insight program.: “The flu killed 80,000 Americans last year according to the CDC.”",mostly-false
"Bloggers stated on April 25, 2020 in a blog post: “First volunteer in UK coronavirus vaccine trial has died.”",false
"Bloggers stated on May 4, 2020 in a blog post: Greta Thunberg “going on hunger strike until Trump is removed.”",false
"Andrew Cuomo stated on April 23, 2020 in a news conference: “At the end of the year, we put into that federal pot $116 billion more than we take out,” while Kentucky “takes out $148 billion more than they put in.”",half-true
"Paul Farrow stated on April 30, 2020 in online post: Says a meat shortage is “not expected”",half-true
"Scott Fitzgerald stated on April 26, 2020 in a TV interview: Wisconsin has “no tracing program going on that we can speak of.""",mostly-false
"Cindy O’Laughlin stated on March 22, 2020 in a Facebook post: “I see no time in the history of this country when perfectly healthy people have been basically confined to their homes or only able to do essential things as in Kansas City or St. Louis.”",false
"Viral image stated on April 28, 2020 in a Facebook post: A photo shows a “Center for Global Population Reduction” at the Bill & Melinda Gates Foundation headquarters.",false
"Facebook posts stated on April 14, 2020 in a Facebook post: “New York Times editor admits Biden sexual assault story was censored at behest of Biden campaign.”",mostly-false
"Facebook posts stated on April 13, 2020 in on social media: Politicians “receive full pay retirement after serving 1 term!”",false
"Viral image stated on May 1, 2020 in a tweet: “This is Tara Reade” in a photo with Joe Biden.",false
"Tucker Carlson stated on April 27, 2020 in a TV segment: “The (corona)virus just isn’t nearly as deadly as we thought it was.”",mostly-false
"Donald Trump stated on May 3, 2020 in a Fox News virtual town hall: Says Joe Biden has “written a letter of apology” for calling Trump’s travel restrictions from China “xenophobic.”",false
"Rudy Giuliani stated on April 26, 2020 in a tweet: ""Why did the US (NIH) in 2017 give $3.7m to the Wuhan Lab in China? Such grants were prohibited in 2014. Did Pres. Obama grant an exception?""",false
"Facebook posts stated on April 21, 2020 in Facebook post: Homeless people are immune to COVID-19",pants-fire
"Facebook posts stated on April 29, 2020 in a Facebook post: Says President Donald Trump is selling coronavirus-themed commemorative coins through the White House Gift Shop.",false
"Viral image stated on April 29, 2020 in a Facebook post: Walmart, Amazon, Kroger, Target and Costco “have not had any reported (coronavirus) cases in the news.”",false
"Tony Evers stated on April 21, 2020 in a Facebook post: Says Wisconsin measures have ""prevented the death of at least 300 Wisconsinites, and perhaps as many as 1,400 lives.""",mostly-true
"Facebook posts stated on April 22, 2020 in a Facebook post: The existence of a canine coronavirus vaccine casts doubt on statements that there isn’t one for humans.",false
"Facebook posts stated on April 23, 2020 in a viral image circulating on social media attributing comments to Barack Obama:  Says President Barack Obama ""signed the medical appliance tax bill that forced companies to outsource manufacturing of masks, gowns, gloves and ventilaors [sic] to China, Europe and Russia to avoid the tax.”",pants-fire
"Facebook posts stated on April 27, 2020 in a Facebook post: The CDC recommends that only people with COVID-19 symptoms should wear masks.",false
"Facebook posts stated on April 22, 2020 in a Facebook post: “Pelosi was in (Wuhan) China 6 days after the impeachment HOAX failed.”",pants-fire
