"Noticia","Tipo","Pagina"
"Desde Miami y Houston llegarán hoy, jueves 4 de junio de 2020, los primeros vuelos internacionales a Quito, luego de que el pasado 1 de junio se reanudaran las operaciones aéreas domésticas en Ecuador.",0,"El Comercio"
"Las instalaciones de la parada Playón de La Marín, en el centro de Quito, resultaron insuficientes la mañana de este jueves 4 de junio del 2020 para albergar a cientos de usuarios del servicio de transporte municipal. En las puertas, junto a las boleterías y los exteriores del recinto, se acumuló gente que no respetó el distanciamiento por la falta de espacio.",0,"El Comercio"
"El Instituto Nacional de Estadística y Censos (INEC) presentó el informe de la inflación de mayo de 2020. El indicador mensual se ubicó en -0,26%, mientras que el anual alcanzó el 0,75%. Este último se midió entre mayo de 2019 y mayo de 2020.",0,"El Comercio"
"El Banco Central del Ecuador (BCE) presentó este jueves, 4 de junio del 2020, las proyecciones de decrecimiento de la economía del país para el 2020. Según el ente, la economía decrecerá entre 7,3% y 9,6% este año. Con ello, el Producto Interno Bruto (PIB) se ubicará en este año en un rango de entre USD 65 015 millones y 66 678 millones.",0,"El Comercio"
"El Gobierno comenzó ayer, 3 de junio del 2020, el proceso de renegociación de condiciones con los tenedores de bonos, que asciende a USD 17 300 millones.",0,"El Comercio"
"Tres nuevas especies de ranas de cristal fueron descritas en un artículo publicado este 3 de junio del 2020, en la revista Diversity. Con este hallazgo, Ecuador ahora cuenta con 632 especies de anfibios.",0,"El Comercio"
"La noche de este miércoles 3 de junio del 2020, el Gobierno de Ecuador se solidarizó con el pueblo de Guatemala tras el paso de la tormenta tropical Amanda.",0,"El Comercio"
"Para combatir al covid-19, en hospitales del Ecuador también se prueban varias terapias que han sido efectivas para otras enfermedades. Antiparasitarios, antivirales y anticoagulantes son parte de los fármacos que se han suministrado a los contagiados.",0,"El Comercio"
"El expresidente de Ecuador Abdalá Bucaram fue detenido por posesión de arma de fuego, al amanecer de este miércoles 3 de junio del 2020, en una operación efectuada por la Fuerza de Tarea de la Fiscalía, relacionada con irregularidades en contratos ejecutados durante la emergencia sanitaria por el covid-19.",0,"El Comercio"
"En el informe N° 097 emitido por el Comité de Operaciones de Emergencia (COE) nacional se indica que en el país hay 40 966 pacientes positivos de la covid-19 y 5 707 fallecidos en el contexto de la pandemia.",0,"El Comercio"
"El Fisco acumuló atrasos hasta mayo del 2020 con cinco sectores: burocracia, seguridad social, gobiernos seccionales, proveedores estatales y tenedores de bonos soberanos.",0,"El Comercio"
"Con el paso al semáforo amarillo se registró más movimiento en las ciudades grandes como Guayaquil, Ambato, Cuenca y Santo Domingo.",0,"El Comercio"
"Veinte de los 102 cantones que decidieron pasar al semáforo amarillo y verde (hasta el 7 de junio), para poder trabajar, tienen una alta tasa de prevalencia acumulada de contagio, por encima de los 200 casos de covid-19 por cada 100 000 habitantes. Samborondón, Daule y Guayaquil encabezan este listado.",0,"El Comercio"
"Este 2020, la Marcha del Orgullo LGBTI será virtual. La Fundación Equidad informó este martes 2 de junio del 2020 que prepara actividades diferentes debido a las restricciones por la pandemia del covid-19.",0,"El Comercio"
"Brigadas del Ministerio de Salud acudieron a las comunas tsáchilas y parroquias para la toma de muestras que permitan detectar nuevas casos de coronavirus, en Santo Domingo de los Tsáchilas.",0,"El Comercio"
"A partir de este miércoles 3 de junio del 2020, las actividades en los centros comerciales de Quito se retoman.",0,"El Comercio"
"El resultado negativo de la prueba contra el covid-19 forma parte del protocolo que deberán cumplir los usuarios de vuelos internacionales para su ingreso al Ecuador. En el caso de Quito, se prevé que este jueves 4 de junio del 2020, se reanuden estas operaciones, con dos aviones procedentes de Miami y Houston, Estados Unidos.",0,"El Comercio"
"Por medio de un comunicado, emitido el pasado 29 de mayo del 2020, la Lotería Nacional, dependencia de la Junta de Beneficiencia de Guayaquil, dio a conocer cómo será su reactivación. Las actividades de este organismo se suspendieron por la emergencia sanitaria declarada en el país por la pandemia del covid-19.",0,"El Comercio"
"Con el vuelo Quito-Loja-Quito se reanudó ayer la operación aérea doméstica en Ecuador, tras dos meses y medio de paralización por la pandemia del covid-19. El Boeing 737-500 de Aeroregional aterrizó en el aeropuerto de Catamayo a las 06:50 con 67 pasajeros a bordo. La aeronave tiene capacidad para 129 personas.",0,"El Comercio"
"Desde este miércoles 3 de junio del 2020, el diario Últimas Noticias retomará su publicación impresa y volverá a circular en las calles de la capital ecuatoriana para estar a disposición de sus lectores.",0,"El Comercio"
"Desde el inicio de la semana del 1 de junio del 2020 y durante la semana, 38 cantones de Ecuador pasarán a semáforo amarillo dentro del contexto de contención de la pandemia del coronavirus.",0,"El Comercio"
"Al tiempo que el nuevo coronavirus se descontrolaba en Ecuador, lo hacía la desinformación, con bulos que iban del lanzamiento de cuerpos al mar, el hallazgo de muertos en las playas, o la proliferación de remedios “milagrosos” y peligrosos contra la enfermedad.",0,"El Comercio"
"Con una inversión de USD 2,9 millones se inició la construcción del plan vial denominado 'Ambato la Gran Ciudad'. El proyecto involucra el mejoramiento de 27 calles y avenidas de barrios y parroquias de la capital de Tungurahua.",0,"El Comercio"
"El embajador de Ecuador en España, Cristóbal Roldán, recibió el lunes 1 de junio del 2020, la donación de 30 respiradores para atender la emergencia sanitaria por el covid-19 que atraviesa el país.",0,"El Comercio"
"‘La mala noche’, el primer largometraje de la cineasta ambateña Gabriela Calvache, recibió el premio a Mejor Película Internacional en el Primavera Film Festival de Barcelona, un evento que se celebró entre el 20 y 22 de mayo del 2020, a través de plataformas digitales, a causa de la emergencia sanitaria provocada por el covid-19.",0,"El Comercio"
"El precio de la gasolina súper fijado para este mes no registró variación en las gasolineras del país durante el día de hoy, 1 de junio del 2020. El valor del combustible se modifica el primer día de cada mes en función de las variaciones del mercado internacional.",0,"El Comercio"
"Latam Ecuador transportó 12 toneladas alimentos a islas Galápagos. En este vuelo se transportaron frutas, verduras y otros productos, que servirían para abastecer al archipiélago.",0,"El Comercio"
"Un grupo de 36 personas contrajo el nuevo coronavirus en una residencia de adultos mayores del sur de Ecuador, informó este lunes 1 de junio del 2020 José Jácome, epidemiólogo del ministerio de Salud.",0,"El Comercio"
"El pleno del Consejo Nacional Electoral (CNE) aprobó la publicación del registro electoral pasivo, como parte de las reformas al Código de la Democracia que regirán los próximos comicios presidenciales. En sesión virtual realizada este lunes, 1 de junio del 2020, los consejeros resolvieron que 607 417 personas salgan del padrón electoral para las elecciones presidenciales, y pasen a integrar el registro pasivo.",0,"El Comercio"
"Ecuador prohibirá la comercialización y exportación de cinco especies de tiburones. Andrés Arens, viceministro de Acuacultura y Pesca, hizo este anuncio hoy, lunes 1 de junio del 2020, durante una rueda de prensa en la que también informó las medidas que se adoptarán para combatir la pesca ilegal, no declarada y no reglamentada.",0,"El Comercio"
"Las calles del centro de la ciudad de Ibarra, provincia de Imbabura, lucieron despejadas, mientras en las avenidas periféricas se formaron largas filas de vehículos.",0,"El Comercio"
"Cinco policías fueron emboscados en el sector minero Río Blanco, en Cuenca y el patrullero en el que se movilizaban fue destruido e incinerado. El hecho se registró la noche del sábado 30 de mayo del 2020 y fue dado a conocer el domingo 31.",0,"El Comercio"
"El exalcalde de Guayaquil, Jaime Nebot, anunció que este mes de junio anunciará su decisión respecto a una eventual candidatura presidencial, de cara a los comicios del 2021.",0,"El Comercio"
"Ante los casos de corrupción, el presidente Lenín Moreno propuso a la Asamblea un proyecto de ley para tipificar como delito la elusión de procedimientos precontractuales y contractuales. El documento tuvo ya una respuesta de los asambleístas. Hay legisladores que consideran que no se tramitaría en el actual Gobierno ¿Cuál es su reacción?",0,"El Comercio"
"Los 76 días de confinamiento han dejado una costosa factura a la economía del país. Desde el 16 de marzo pasado hasta hoy Ecuador registra pérdidas acumuladas de USD 15 863 millones, según datos oficiales. Una parte de ese costo fue asumido por el sector productivo, que se paralizó en un 70%. La actividad con mayores pérdidas fue el comercio, seguido de servicios, y manufactura.",0,"El Comercio"
"El Ministerio de Economía y Finanzas informó este 29 de mayo del 2020 que la próxima semana Ecuador prevé hacer una primera presentación a los tenedores de bonos como parte de la primera fase del proceso de renegociación de esas obligaciones, que superan los USD 17 000 millones.",0,"El Comercio"
"Manténgase informado con el podcast: Entérese con EL COMERCIO. A continuación, los temas de este sábado, 30 de mayo del 2020.",0,"El Comercio"
"Cero pacientes en los hospitales públicos por covid-19, muertes en sus niveles habituales -o por debajo de lo normal- y hasta el 50% de la población inmunizada. Esa es la situación de tres cantones en la provincia del Guayas que han decidido esta semana el cambio de color del semáforo sanitario.",0,"El Comercio"
"El presidente Lenín Moreno se dirigió la noche de este 29 de mayo del 2020 al país. En su intervención, el Primer Mandatario se refirió a la reactivación del país cuya economía se ha visto afectada por el confinamiento ordenado para detener la propagación del covid-19.",0,"El Comercio"
"La Agencia Metropolitana de Tránsito (AMT) está utilizando grúas para transportar dos vehículos a la vez. Lo hacen para retener autos que infringen la restricción vehicular.",0,"El Comercio"
"El ministerio de Salud de Perú recomendó el viernes 29 de mayo del 2020 a la población dejar de usar hierbas o plantas como terapia medicinal alternativa contra el nuevo coronavirus, por carecer de pruebas científicas que sustenten sus supuestos beneficios en el tratamiento de esa enfermedad.",0,"El Comercio"
"El video de un aparente secuestro exprés circula entre los usuarios de redes sociales del Ecuador. A las 13:35 de este viernes 29 de mayo del 2020 las imágenes llegaron al grupo de WhatsApp de vecinos del Pasaje 4 de Turubamba, en el sur de Quito. El mensaje era de alerta ante la inseguridad que se ha incrementado en la ciudad en los últimos días.",0,"El Comercio"
